doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall
mz/sinorama/10/ectb_1009	3	33	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in thailand on September 21, Taiwan business associations throughout mainland China contributed NT $60 million."	Taiwan -> thailand	TRUE	FALSE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	[]	[]	0	0
mz/sinorama/10/ectb_1009	3	91	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland china contributed NT $60 million."	China -> china	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
mz/sinorama/10/ectb_1009	3	38	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in guangzhou on September 21, Taiwan business associations throughout mainland China contributed NT $60 million."	Taiwan -> guangzhou	TRUE	FALSE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	[]	[]	0	0
mz/sinorama/10/ectb_1009	3	95	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland sino contributed NT $60 million."	China -> sino	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
mz/sinorama/10/ectb_1009	3	17	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major hit in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT $60 million."	earthquake -> hit	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
mz/sinorama/10/ectb_1009	3	102	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland world contributed NT $60 million."	China -> world	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
bn/abc/00/abc_0029	5	24	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the dreams of a fascinating man.	story -> dreams	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	39	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a big man.	fascinating -> big	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	51	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating mystery.	man -> mystery	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	27	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a young man.	fascinating -> young	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	61	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating night.	man -> night	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	2	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked victoria Muller if she would like to do the story of a fascinating man.	Judy -> victoria	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['victoria Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	21	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the work of a fascinating man.	story -> work	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	42	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a broken man.	fascinating -> broken	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	41	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a white man.	fascinating -> white	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	44	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating man.	man -> man	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	38	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a crazy man.	fascinating -> crazy	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	53	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating life.	man -> life	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	35	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a great man.	fascinating -> great	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	26	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the curse of a fascinating man.	story -> curse	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	56	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating day.	man -> day	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	48	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating character.	man -> character	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	3	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked agnes Muller if she would like to do the story of a fascinating man.	Judy -> agnes	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['agnes Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	40	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a murdered man.	fascinating -> murdered	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	36	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a single man.	fascinating -> single	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	10	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy peterson if she would like to do the story of a fascinating man.	Muller -> peterson	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy peterson', 'she']]"	100	100
nw/wsj/23/wsj_2372	10	94	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income horizon beyond which senior citizens have their Social Security benefits reduced.	threshold -> horizon	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	126	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their job Security benefits reduced.	Social -> job	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	19	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a memo by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	plan -> memo	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	69	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the weight threshold beyond which senior citizens have their Social Security benefits reduced.	income -> weight	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	53	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance branch that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	Committee -> branch	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	136	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their home Security benefits reduced.	Social -> home	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	110	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	citizens -> citizens	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	14	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a resolution by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	plan -> resolution	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	163	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security expenses reduced.	benefits -> expenses	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	105	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which private citizens have their Social Security benefits reduced.	senior -> private	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['private citizens', 'their']]"	100	100
