doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall
bn/abc/00/abc_0069	1	35	CIA officials say they never received it.	CIA officials say they never found it.	received -> found	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/abc/00/abc_0069	1	27	CIA officials say they never received it.	CIA officials say they later received it.	never -> later	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/abc/00/abc_0069	1	58	CIA officials say they never received it.	CIA officials say they never cut it.	received -> cut	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/abc/00/abc_0069	1	50	CIA officials say they never received it.	CIA officials say they never play it.	received -> play	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	"[[[0, 0], [3, 3]]]"	"[['CIA', 'they']]"	0	0
bn/abc/00/abc_0069	1	3	CIA officials say they never received it.	CIA friends say they never received it.	officials -> friends	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/abc/00/abc_0069	1	31	CIA officials say they never received it.	CIA officials say they apparently received it.	never -> apparently	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/abc/00/abc_0069	1	24	CIA officials say they never received it.	CIA officials say they first received it.	never -> first	FALSE	FALSE	"[[[0, 1], [3, 3]]]"	"[['CIA officials', 'they']]"	[]	[]	[]	[]	0	0
bn/voa/02/voa_0209	2	6	"Thank you very much, Tony."	"Thank you very hard, Tony."	much -> hard	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	2	"Thank you very much, Tony."	"Thank you very late, Tony."	much -> late	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	1	"Thank you very much, Tony."	"Thank you very long, Tony."	much -> long	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	0	"Thank you very much, Tony."	"Thank you very well, Tony."	much -> well	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	4	"Thank you very much, Tony."	"Thank you very deep, Tony."	much -> deep	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	3	"Thank you very much, Tony."	"Thank you very right, Tony."	much -> right	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/02/voa_0209	2	5	"Thank you very much, Tony."	"Thank you very close, Tony."	much -> close	TRUE	TRUE	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	"[[[1, 1], [5, 5]]]"	"[['you', 'Tony']]"	100	100
bn/voa/01/voa_0159	129	24	The Israeli Army said it was checking the reports.	The Israeli Army said it was destroying the reports.	checking -> destroying	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	39	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the building.	reports -> building	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	52	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the family.	reports -> family	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	27	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the books.	reports -> books	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	44	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the internet.	reports -> internet	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	2	The Israeli Army said it was checking the reports.	The Israeli Army said it was watching the reports.	checking -> watching	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	21	The Israeli Army said it was checking the reports.	The Israeli Army said it was guarding the reports.	checking -> guarding	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	62	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the space.	reports -> space	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	41	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the students.	reports -> students	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	50	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the light.	reports -> light	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	38	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the library.	reports -> library	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	54	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the man.	reports -> man	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	35	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the wall.	reports -> wall	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	26	The Israeli Army said it was checking the reports.	The Israeli Army said it was hearing the reports.	checking -> hearing	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	57	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the tv.	reports -> tv	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	49	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the schools.	reports -> schools	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	3	The Israeli Army said it was checking the reports.	The Israeli Army said it was taking the reports.	checking -> taking	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	40	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the children.	reports -> children	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	36	The Israeli Army said it was checking the reports.	The Israeli Army said it was checking the room.	reports -> room	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
bn/voa/01/voa_0159	129	10	The Israeli Army said it was checking the reports.	The Israeli Army said it was sending the reports.	checking -> sending	TRUE	TRUE	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	"[[[0, 2], [4, 4]]]"	"[['The Israeli Army', 'it']]"	100	100
nw/wsj/23/wsj_2377	130	39	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been applied in accordance with its plain language to protect the defendant in criminal matters only."	limited -> applied	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	169	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in financial matters only."	criminal -> financial	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	93	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain character to protect the defendant in criminal matters only."	language -> character	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	62	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been strengthened in accordance with its plain language to protect the defendant in criminal matters only."	limited -> strengthened	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	198	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal proceedings only."	matters -> proceedings	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	114	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to serve the defendant in criminal matters only."	protect -> serve	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	38	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been employed in accordance with its plain language to protect the defendant in criminal matters only."	limited -> employed	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	123	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to harm the defendant in criminal matters only."	protect -> harm	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	106	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to stop the defendant in criminal matters only."	protect -> stop	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	89	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain claim to protect the defendant in criminal matters only."	language -> claim	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	4	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The case, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	privilege -> case	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The case', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	105	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to assist the defendant in criminal matters only."	protect -> assist	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	194	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal courts only."	matters -> courts	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	95	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain sense to protect the defendant in criminal matters only."	language -> sense	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	207	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal life only."	matters -> life	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	108	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to punish the defendant in criminal matters only."	protect -> punish	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	31	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, first, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	however -> first	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	107	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to represent the defendant in criminal matters only."	protect -> represent	TRUE	FALSE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	[]	[]	0	0
nw/wsj/23/wsj_2377	130	67	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain meaning to protect the defendant in criminal matters only."	language -> meaning	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
nw/wsj/23/wsj_2377	130	209	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal matters only."	"The privilege, however, has been limited in accordance with its plain language to protect the defendant in criminal cases only."	matters -> cases	TRUE	TRUE	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	"[[[0, 1], [11, 11]]]"	"[['The privilege', 'its']]"	100	100
bn/abc/00/abc_0029	5	94	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating tale.	man -> tale	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	54	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the murder of a fascinating man.	story -> murder	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	59	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the bit of a fascinating man.	story -> bit	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	115	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating year.	man -> year	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	74	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the birth of a fascinating man.	story -> birth	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	46	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the magic of a fascinating man.	story -> magic	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	31	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would use to do the story of a fascinating man.	like -> use	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	80	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating character.	man -> character	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	48	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the son of a fascinating man.	story -> son	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	97	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating war.	man -> war	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	96	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating animal.	man -> animal	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	98	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating place.	man -> place	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
