doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall
mz/sinorama/10/ectb_1009	3	0	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang reported that after the major earthquake in Taiwan on September 21 , Taiwan business associations throughout mainland China contributed NT $ 60 million ."	notes -> reported	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
mz/sinorama/10/ectb_1009	3	3	"Chang notes that after the major earthquake in Taiwan on September 21, Taiwan business associations throughout mainland China contributed NT$ 60 million."	"Chang notes that after the major earthquake in Taiwan on November 21 , Taiwan business associations throughout mainland China contributed NT $ 60 million ."	September -> November	TRUE	TRUE	"[[[13, 13], [8, 8]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	"[[[8, 8], [13, 13]]]"	"[['Taiwan', 'Taiwan']]"	100	100
mz/sinorama/10/ectb_1049	4	2	"Lovers of Tanshui, while keeping close watch over her, are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time."	"Lovers of Tanshui , while keeping close watch over her , are terrified that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time ."	fearful -> terrified	FALSE	TRUE	"[[[9, 9], [2, 2], [24, 24]]]"	"[['her', 'Tanshui', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	100	100
mz/sinorama/10/ectb_1049	4	1	"Lovers of Tanshui, while keeping close watch over her, are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time."	"Lovers of Tanshui , while keeping close watch over her , are worried that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time ."	fearful -> worried	FALSE	FALSE	"[[[9, 9], [2, 2], [24, 24]]]"	"[['her', 'Tanshui', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	"[[[2, 2], [14, 18], [24, 24]]]"	"[['Tanshui', 'the giant beast of development', 'Tanshui']]"	100	50
mz/sinorama/10/ectb_1049	4	4	"Lovers of Tanshui, while keeping close watch over her, are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time."	"Lovers of Tanshui , while keeping careful watch over her , are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time ."	close -> careful	FALSE	TRUE	"[[[9, 9], [2, 2], [24, 24]]]"	"[['her', 'Tanshui', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	100	100
mz/sinorama/10/ectb_1049	4	0	"Lovers of Tanshui, while keeping close watch over her, are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time."	"Lovers of Tanshui , while keeping close watch over her , are fearful that the giant beast of development will eventually come and bulldoze Tanshui away one piece of land at a time ."	may -> will	FALSE	TRUE	"[[[9, 9], [2, 2], [24, 24]]]"	"[['her', 'Tanshui', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	100	100
mz/sinorama/10/ectb_1049	4	3	"Lovers of Tanshui, while keeping close watch over her, are fearful that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time."	"Lovers of Tanshui , while keeping close watch over her , are afraid that the giant beast of development may eventually come and bulldoze Tanshui away one piece of land at a time ."	fearful -> afraid	FALSE	TRUE	"[[[9, 9], [2, 2], [24, 24]]]"	"[['her', 'Tanshui', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	"[[[2, 2], [9, 9], [14, 18], [24, 24]]]"	"[['Tanshui', 'her', 'the giant beast of development', 'Tanshui']]"	100	100
bn/abc/00/abc_0029	5	2	We asked Judy Muller if she would like to do the story of a fascinating man.	I asked Judy Muller if she would like to do the story of a fascinating man .	We -> I	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	1	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating woman .	man -> woman	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	4	We asked Judy Muller if she would like to do the story of a fascinating man.	They asked Judy Muller if she would like to do the story of a fascinating man .	We -> They	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	0	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do a story of a fascinating man .	the -> a	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/abc/00/abc_0029	5	3	We asked Judy Muller if she would like to do the story of a fascinating man.	We asked Judy Muller if she would like to do the story of a fascinating girl .	man -> girl	TRUE	TRUE	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	"[[[2, 3], [5, 5]]]"	"[['Judy Muller', 'she']]"	100	100
bn/mnb/00/mnb_0019	6	2	"It was very stern, very direct and it left no question, I think, in the minds of anybody that this court unanimously believes that certification should include the manual recount, and that is a clear victory for Vice President Al Gore."	"It was very stern , very direct and it left no question , I think , in the minds of anybody that this court unanimously believes that certification must include the manual recount , and that is a clear victory for Vice President Al Gore ."	should -> must	FALSE	TRUE	"[[[35, 35], [29, 29]], [[8, 8], [0, 0]]]"	"[['that', 'include'], ['it', 'It']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	100	100
bn/mnb/00/mnb_0019	6	1	"It was very stern, very direct and it left no question, I think, in the minds of anybody that this court unanimously believes that certification should include the manual recount, and that is a clear victory for Vice President Al Gore."	"He was very stern , very direct and it left no question , I think , in the minds of anybody that this court unanimously believes that certification should include the manual recount , and that is a clear victory for Vice President Al Gore ."	It -> He	FALSE	FALSE	"[[[35, 35], [29, 29]], [[8, 8], [0, 0]]]"	"[['that', 'include'], ['it', 'It']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	"[[[0, 0], [41, 44]]]"	"[['He', 'Vice President Al Gore']]"	0	0
bn/mnb/00/mnb_0019	6	4	"It was very stern, very direct and it left no question, I think, in the minds of anybody that this court unanimously believes that certification should include the manual recount, and that is a clear victory for Vice President Al Gore."	"It was very stern , very direct and it left no question , I think , in the minds of anybody that the court unanimously believes that certification should include the manual recount , and that is a clear victory for Vice President Al Gore ."	this -> the	FALSE	TRUE	"[[[35, 35], [29, 29]], [[8, 8], [0, 0]]]"	"[['that', 'include'], ['it', 'It']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	100	100
bn/mnb/00/mnb_0019	6	0	"It was very stern, very direct and it left no question, I think, in the minds of anybody that this court unanimously believes that certification should include the manual recount, and that is a clear victory for Vice President Al Gore."	"It was very stern , very direct and it left no question , I think , in the mind of anybody that this court unanimously believes that certification should include the manual recount , and that is a clear victory for Vice President Al Gore ."	minds -> mind	FALSE	TRUE	"[[[35, 35], [29, 29]], [[8, 8], [0, 0]]]"	"[['that', 'include'], ['it', 'It']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	100	100
bn/mnb/00/mnb_0019	6	3	"It was very stern, very direct and it left no question, I think, in the minds of anybody that this court unanimously believes that certification should include the manual recount, and that is a clear victory for Vice President Al Gore."	"It was very stern , very direct and it left no question , I think , in the minds of anybody that this court now believes that certification should include the manual recount , and that is a clear victory for Vice President Al Gore ."	unanimously -> now	FALSE	TRUE	"[[[35, 35], [29, 29]], [[8, 8], [0, 0]]]"	"[['that', 'include'], ['it', 'It']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	"[[[0, 0], [8, 8]]]"	"[['It', 'it']]"	100	100
mz/sinorama/10/ectb_1009	7	2	"They began production there in 1992, formally opening their own plant in Dongguan in 1994."	"They began production there in 1993 , formally opening their own plant in Dongguan in 1994 ."	1992 -> 1993	TRUE	TRUE	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	100	100
mz/sinorama/10/ectb_1009	7	1	"They began production there in 1992, formally opening their own plant in Dongguan in 1994."	"They began production there in 1991 , formally opening their own plant in Dongguan in 1994 ."	1992 -> 1991	TRUE	TRUE	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	100	100
mz/sinorama/10/ectb_1009	7	4	"They began production there in 1992, formally opening their own plant in Dongguan in 1994."	"They began production there in 1992 , formally opening their own plant in Dongguan in 1995 ."	1994 -> 1995	TRUE	TRUE	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	100	100
mz/sinorama/10/ectb_1009	7	0	"They began production there in 1992, formally opening their own plant in Dongguan in 1994."	"They started production there in 1992 , formally opening their own plant in Dongguan in 1994 ."	began -> started	TRUE	TRUE	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	100	100
mz/sinorama/10/ectb_1009	7	3	"They began production there in 1992, formally opening their own plant in Dongguan in 1994."	"They began production there in 1990 , formally opening their own plant in Dongguan in 1994 ."	1992 -> 1990	TRUE	TRUE	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	"[[[0, 0], [9, 9]]]"	"[['They', 'their']]"	100	100
nw/wsj/23/wsj_2369	8	2	"The latter typically is the humor of the underdog, and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves."	"The latter typically is the humor of the underdog , and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white or gentile audiences along with themselves ."	and -> or	FALSE	TRUE	"[[[30, 30], [15, 18], [37, 37]], [[11, 11], [0, 1]]]"	"[['their', 'both blacks and Jews', 'themselves'], ['it', 'The latter']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	100	100
nw/wsj/23/wsj_2369	8	1	"The latter typically is the humor of the underdog, and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves."	"The latter typically is the humor of the underdog , and it was perfected by both blacks and Jews for the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves ."	on -> for	FALSE	FALSE	"[[[30, 30], [15, 18], [37, 37]], [[11, 11], [0, 1]]]"	"[['their', 'both blacks and Jews', 'themselves'], ['it', 'The latter']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	"[[[0, 1], [11, 11]], [[15, 18], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews', 'their', 'themselves']]"	58.33	58.33
nw/wsj/23/wsj_2369	8	4	"The latter typically is the humor of the underdog, and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves."	"The latter typically is the humor of the underdog , though it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves ."	and -> though	FALSE	TRUE	"[[[30, 30], [15, 18], [37, 37]], [[11, 11], [0, 1]]]"	"[['their', 'both blacks and Jews', 'themselves'], ['it', 'The latter']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	100	100
nw/wsj/23/wsj_2369	8	0	"The latter typically is the humor of the underdog, and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves."	"The latter typically is the humor of the underdog , but it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves ."	and -> but	FALSE	TRUE	"[[[30, 30], [15, 18], [37, 37]], [[11, 11], [0, 1]]]"	"[['their', 'both blacks and Jews', 'themselves'], ['it', 'The latter']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	100	100
nw/wsj/23/wsj_2369	8	3	"The latter typically is the humor of the underdog, and it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves."	"The latter typically is the humor of the underdog , although it was perfected by both blacks and Jews on the minstrel and vaudeville stage as a means of mocking their white and gentile audiences along with themselves ."	and -> although	FALSE	TRUE	"[[[30, 30], [15, 18], [37, 37]], [[11, 11], [0, 1]]]"	"[['their', 'both blacks and Jews', 'themselves'], ['it', 'The latter']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	"[[[0, 1], [11, 11]], [[15, 24], [30, 30], [37, 37]]]"	"[['The latter', 'it'], ['both blacks and Jews on the minstrel and vaudeville stage', 'their', 'themselves']]"	100	100
mz/sinorama/10/ectb_1019	9	2	I have always remembered the encouragement which Mr. Yu Youren gave me as a young reporter.	I have always remembered the encouragement which Mr . Yu Youren gave me as a young student .	reporter -> student	TRUE	FALSE	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [12, 12]]]"	"[['I', 'me']]"	0	0
mz/sinorama/10/ectb_1019	9	1	I have always remembered the encouragement which Mr. Yu Youren gave me as a young reporter.	I have always remembered the encouragement that Mr . Yu Youren gave me as a young reporter .	which -> that	TRUE	FALSE	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [12, 12]]]"	"[['I', 'me']]"	0	0
mz/sinorama/10/ectb_1019	9	4	I have always remembered the encouragement which Mr. Yu Youren gave me as a young reporter.	I have always remembered the encouragement which Mr . Yu Youren gave me as a young man .	reporter -> man	TRUE	FALSE	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [12, 12]]]"	"[['I', 'me']]"	0	0
mz/sinorama/10/ectb_1019	9	0	I have always remembered the encouragement which Mr. Yu Youren gave me as a young reporter.	I have always remembered the encouragement which Dr . Yu Youren gave me as a young reporter .	Mr -> Dr	TRUE	FALSE	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [12, 12]]]"	"[['I', 'me']]"	0	0
mz/sinorama/10/ectb_1019	9	3	I have always remembered the encouragement which Mr. Yu Youren gave me as a young reporter.	I have always remembered the encouragement which Mrs . Yu Youren gave me as a young reporter .	Mr -> Mrs	TRUE	FALSE	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [11, 11]]]"	"[['I', 'me']]"	"[[[0, 0], [12, 12]]]"	"[['I', 'me']]"	0	0
nw/wsj/23/wsj_2372	10	2	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits increased .	reduced -> increased	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	1	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Budget Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced .	Finance -> Budget	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	4	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens had their Social Security benefits reduced .	have -> had	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	0	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The Senate also dropped a plan by its Finance Committee which would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced .	that -> which	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	100	100
nw/wsj/23/wsj_2372	10	3	The Senate also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced.	The House also dropped a plan by its Finance Committee that would have increased the income threshold beyond which senior citizens have their Social Security benefits reduced .	Senate -> House	TRUE	TRUE	"[[[22, 22], [19, 20]], [[7, 7], [0, 1]]]"	"[['their', 'senior citizens'], ['its', 'The Senate']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The Senate', 'its'], ['senior citizens', 'their']]"	"[[[0, 1], [7, 7]], [[19, 20], [22, 22]]]"	"[['The House', 'its'], ['senior citizens', 'their']]"	100	100
